! CMT, C1209, , 23.2.4/2
! Date: 9/11/2023 9:06:22 AM
! Stimulus(Hz),    S21(Real),         S21(Imag)
4.49005900590E+09,+1.64849395535E-04,+8.94764945651E-05
4.49015901590E+09,+1.65395345169E-04,+8.97185469712E-05
4.49025902590E+09,+1.64630689358E-04,+8.87539703185E-05
4.49035903590E+09,+1.65317854524E-04,+8.83176047619E-05
4.49045904590E+09,+1.66447357807E-04,+8.63916267843E-05
4.49055905591E+09,+1.66703546130E-04,+8.61856592288E-05
4.49065906591E+09,+1.65828485286E-04,+8.56070107797E-05
4.49075907591E+09,+1.66480294258E-04,+8.42712951178E-05
4.49085908591E+09,+1.67015622147E-04,+8.36383120678E-05
4.49095909591E+09,+1.66031966654E-04,+8.22388327777E-05
4.49105910591E+09,+1.66228137883E-04,+8.21070675021E-05
4.49115911591E+09,+1.65924881001E-04,+8.19020712732E-05
4.49125912591E+09,+1.65814274530E-04,+8.17781817143E-05
4.49135913591E+09,+1.64868411195E-04,+8.08966197799E-05
4.49145914591E+09,+1.66127985980E-04,+8.13093205394E-05
4.49155915592E+09,+1.66528304798E-04,+8.07781023604E-05
4.49165916592E+09,+1.65456553137E-04,+8.06571776793E-05
4.49175917592E+09,+1.65042476536E-04,+7.93091673008E-05
4.49185918592E+09,+1.65567086277E-04,+7.97446593829E-05
4.49195919592E+09,+1.65551783049E-04,+7.98826451417E-05
4.49205920592E+09,+1.65514880353E-04,+8.05547643521E-05
4.49215921592E+09,+1.66440580876E-04,+8.00548312532E-05
4.49225922592E+09,+1.67336602114E-04,+8.01300279914E-05
4.49235923592E+09,+1.66044923316E-04,+7.95406584851E-05
4.49245924592E+09,+1.65614272316E-04,+7.85337090876E-05
4.49255925593E+09,+1.67346771752E-04,+7.85999333370E-05
4.49265926593E+09,+1.67399417859E-04,+7.83559806552E-05
4.49275927593E+09,+1.67065607598E-04,+7.77414121595E-05
4.49285928593E+09,+1.67296258885E-04,+7.80117683200E-05
4.49295929593E+09,+1.67906232461E-04,+7.75768972833E-05
4.49305930593E+09,+1.67517498200E-04,+7.72262063979E-05
4.49315931593E+09,+1.67997523345E-04,+7.72066335188E-05
4.49325932593E+09,+1.70176064516E-04,+7.58919238062E-05
4.49335933593E+09,+1.69447285389E-04,+7.37244897011E-05
4.49345934593E+09,+1.68949788738E-04,+7.55093470963E-05
4.49355935594E+09,+1.70221219513E-04,+7.50554497858E-05
4.49365936594E+09,+1.70172099038E-04,+7.50515677827E-05
4.49375937594E+09,+1.70144744770E-04,+7.42097442926E-05
4.49385938594E+09,+1.70607686916E-04,+7.36869274781E-05
4.49395939594E+09,+1.70465705014E-04,+7.44469671932E-05
4.49405940594E+09,+1.71236249330E-04,+7.28657239376E-05
4.49415941594E+09,+1.70316588486E-04,+7.26335611265E-05
4.49425942594E+09,+1.70620728105E-04,+7.21202078501E-05
4.49435943594E+09,+1.71613456823E-04,+7.16776643370E-05
4.49445944594E+09,+1.71519948585E-04,+7.22953882192E-05
4.49455945595E+09,+1.70874266524E-04,+7.20241356042E-05
4.49465946595E+09,+1.72947627306E-04,+7.04248558994E-05
4.49475947595E+09,+1.71598258429E-04,+7.11148324883E-05
4.49485948595E+09,+1.71023042822E-04,+7.00426262457E-05
4.49495949595E+09,+1.72128614692E-04,+6.89968261803E-05
4.49505950595E+09,+1.72976244258E-04,+6.84053722355E-05
4.49515951595E+09,+1.71948012609E-04,+6.80168945539E-05
4.49525952595E+09,+1.72756991225E-04,+6.86058793702E-05
4.49535953595E+09,+1.74027241984E-04,+6.78289605710E-05
4.49545954595E+09,+1.73336467752E-04,+6.70015345447E-05
4.49555955596E+09,+1.72720604696E-04,+6.68051231963E-05
4.49565956596E+09,+1.73458516914E-04,+6.58239307781E-05
4.49575957596E+09,+1.73463158490E-04,+6.57603638139E-05
4.49585958596E+09,+1.73446024032E-04,+6.62521160916E-05
4.49595959596E+09,+1.73274789704E-04,+6.55777780396E-05
4.49605960596E+09,+1.73695803036E-04,+6.55662492967E-05
4.49615961596E+09,+1.73538432124E-04,+6.52269169243E-05
4.49625962596E+09,+1.74336652814E-04,+6.42937851465E-05
4.49635963596E+09,+1.75110370723E-04,+6.31142125836E-05
4.49645964596E+09,+1.74815969842E-04,+6.35507114944E-05
4.49655965597E+09,+1.73783249268E-04,+6.36233821976E-05
4.49665966597E+09,+1.74878532747E-04,+6.39836531299E-05
4.49675967597E+09,+1.76265891244E-04,+6.30035402936E-05
4.49685968597E+09,+1.75714295206E-04,+6.27111896700E-05
4.49695969597E+09,+1.75657373983E-04,+6.17032578242E-05
4.49705970597E+09,+1.76043505020E-04,+6.14732495110E-05
4.49715971597E+09,+1.75571489557E-04,+6.06163726901E-05
4.49725972597E+09,+1.75545586916E-04,+5.98600743211E-05
4.49735973597E+09,+1.76374937651E-04,+5.98942985322E-05
4.49745974597E+09,+1.76910202977E-04,+5.89762655658E-05
4.49755975598E+09,+1.76143821313E-04,+5.97446334840E-05
4.49765976598E+09,+1.76348107787E-04,+5.85336383648E-05
4.49775977598E+09,+1.76844376934E-04,+5.84013111675E-05
4.49785978598E+09,+1.76694136809E-04,+5.80707967816E-05
4.49795979598E+09,+1.75864704380E-04,+5.71421152117E-05
4.49805980598E+09,+1.76288785067E-04,+5.66476995974E-05
4.49815981598E+09,+1.75595495341E-04,+5.55251192311E-05
4.49825982598E+09,+1.75716748584E-04,+5.59796167117E-05
4.49835983598E+09,+1.74658717760E-04,+5.59797595251E-05
4.49845984598E+09,+1.75872945858E-04,+5.53343040567E-05
4.49855985599E+09,+1.76722415355E-04,+5.56687935439E-05
4.49865986599E+09,+1.76680368477E-04,+5.56168356329E-05
4.49875987599E+09,+1.77145191733E-04,+5.57476908106E-05
4.49885988599E+09,+1.77802854808E-04,+5.53759886242E-05
4.49895989599E+09,+1.76549394695E-04,+5.59210279412E-05
4.49905990599E+09,+1.76127651393E-04,+5.49997871633E-05
4.49915991599E+09,+1.78475498326E-04,+5.53609734133E-05
4.49925992599E+09,+1.78565677616E-04,+5.60040396278E-05
4.49935993599E+09,+1.77687480063E-04,+5.63262961404E-05
4.49945994599E+09,+1.78931375822E-04,+5.53145954255E-05
4.49955995600E+09,+1.78724685370E-04,+5.43832004700E-05
4.49965996600E+09,+1.78780281527E-04,+5.36538183582E-05
4.49975997600E+09,+1.79308009387E-04,+5.30119965909E-05
4.49985998600E+09,+1.81726314365E-04,+5.20076676125E-05
4.49995999600E+09,+1.81555936922E-04,+5.18747950405E-05
4.50006000600E+09,+1.82167052685E-04,+5.15211712836E-05
4.50016001600E+09,+1.83019330180E-04,+5.12613848939E-05
4.50026002600E+09,+1.83863914571E-04,+5.03696608916E-05
4.50036003600E+09,+1.82907468019E-04,+4.91712589107E-05
4.50046004600E+09,+1.83588198365E-04,+4.85084591797E-05
4.50056005601E+09,+1.83860796680E-04,+4.71349889911E-05
4.50066006601E+09,+1.83582594451E-04,+4.57572591341E-05
4.50076007601E+09,+1.83284249660E-04,+4.67997856559E-05
4.50086008601E+09,+1.83195974863E-04,+4.37311085154E-05
4.50096009601E+09,+1.82647114277E-04,+4.37068559444E-05
4.50106010601E+09,+1.81916273392E-04,+4.27876691519E-05
4.50116011601E+09,+1.81451094757E-04,+4.19361524563E-05
4.50126012601E+09,+1.80701964101E-04,+4.12115103845E-05
4.50136013601E+09,+1.79639645606E-04,+4.01085478817E-05
4.50146014601E+09,+1.78486451026E-04,+4.08212594785E-05
4.50156015602E+09,+1.79365507716E-04,+4.04775394156E-05
4.50166016602E+09,+1.78566661812E-04,+4.17401481283E-05
4.50176017602E+09,+1.77295229261E-04,+4.13901363484E-05
4.50186018602E+09,+1.77176914284E-04,+4.23366596499E-05
4.50196019602E+09,+1.77616576121E-04,+4.21396584757E-05
4.50206020602E+09,+1.76788098200E-04,+4.29224606542E-05
4.50216021602E+09,+1.76215019361E-04,+4.37507471296E-05
4.50226022602E+09,+1.77605974535E-04,+4.37032537909E-05
4.50236023602E+09,+1.78945716520E-04,+4.46724304197E-05
4.50246024602E+09,+1.79434440129E-04,+4.46659171125E-05
4.50256025603E+09,+1.80019214565E-04,+4.59170811764E-05
4.50266026603E+09,+1.81087115537E-04,+4.56834163508E-05
4.50276027603E+09,+1.81601331008E-04,+4.46199987800E-05
4.50286028603E+09,+1.82599088388E-04,+4.51765721356E-05
4.50296029603E+09,+1.84129826144E-04,+4.49271312710E-05
4.50306030603E+09,+1.85391190508E-04,+4.42303237942E-05
4.50316031603E+09,+1.86078384693E-04,+4.37530870099E-05
4.50326032603E+09,+1.88309012101E-04,+4.30624163441E-05
4.50336033603E+09,+1.89366983211E-04,+4.02861835216E-05
4.50346034603E+09,+1.89246770713E-04,+3.91934123248E-05
4.50356035604E+09,+1.90154926662E-04,+3.89757095333E-05
4.50366036604E+09,+1.90966254329E-04,+3.66567054950E-05
4.50376037604E+09,+1.91615893443E-04,+3.46743842481E-05
4.50386038604E+09,+1.89837460283E-04,+3.36206105801E-05
4.50396039604E+09,+1.91015057303E-04,+3.16153455830E-05
4.50406040604E+09,+1.90786842199E-04,+2.98691423845E-05
4.50416041604E+09,+1.89038867487E-04,+2.83995469181E-05
4.50426042604E+09,+1.87266004758E-04,+2.70934902127E-05
4.50436043604E+09,+1.85678051268E-04,+2.52045086539E-05
4.50446044604E+09,+1.84006620582E-04,+2.51724831577E-05
4.50456045605E+09,+1.81603416502E-04,+2.46846021989E-05
4.50466046605E+09,+1.80776664385E-04,+2.48651033576E-05
4.50476047605E+09,+1.81378331090E-04,+2.50816086639E-05
4.50486048605E+09,+1.79048786400E-04,+2.51495380327E-05
4.50496049605E+09,+1.78091065579E-04,+2.60382339805E-05
4.50506050605E+09,+1.77316684656E-04,+2.62365908524E-05
4.50516051605E+09,+1.77058210025E-04,+2.59668472377E-05
4.50526052605E+09,+1.75676494536E-04,+2.87800753112E-05
4.50536053605E+09,+1.75457977328E-04,+3.02234042991E-05
4.50546054605E+09,+1.76625201484E-04,+3.14223794212E-05
4.50556055606E+09,+1.77244930192E-04,+3.33688303628E-05
4.50566056606E+09,+1.78092092772E-04,+3.40187307797E-05
4.50576057606E+09,+1.79945532589E-04,+3.46564621665E-05
4.50586058606E+09,+1.80985662216E-04,+3.55596801464E-05
4.50596059606E+09,+1.81542168793E-04,+3.58837028071E-05
4.50606060606E+09,+1.83857050966E-04,+3.60568015809E-05
4.50616061606E+09,+1.86205248859E-04,+3.65531114272E-05
4.50626062606E+09,+1.87220114231E-04,+3.63006980079E-05
4.50636063606E+09,+1.88940493295E-04,+3.53485130142E-05
4.50646064606E+09,+1.92305881387E-04,+3.35286857143E-05
4.50656065607E+09,+1.94170566090E-04,+3.17272319781E-05
4.50666066607E+09,+1.94243352259E-04,+3.09787117816E-05
4.50676067607E+09,+1.95316633187E-04,+2.87070997244E-05
4.50686068607E+09,+1.96491696912E-04,+2.48164930099E-05
4.50696069607E+09,+1.96075322469E-04,+2.35172428215E-05
4.50706070607E+09,+1.95900742350E-04,+2.14829076956E-05
4.50716071607E+09,+1.96907166254E-04,+1.77413046965E-05
4.50726072607E+09,+1.96087154858E-04,+1.56068235472E-05
4.50736073607E+09,+1.94717665360E-04,+1.41141423369E-05
4.50746074607E+09,+1.93498177780E-04,+1.06312690648E-05
4.50756075608E+09,+1.91490447922E-04,+8.70953199566E-06
4.50766076608E+09,+1.88971228011E-04,+7.94286964406E-06
4.50776077608E+09,+1.87475298550E-04,+7.72065974326E-06
4.50786078608E+09,+1.86116884562E-04,+7.07002168823E-06
4.50796079608E+09,+1.83150957122E-04,+6.63555582395E-06
4.50806080608E+09,+1.80845077137E-04,+8.13210554664E-06
4.50816081608E+09,+1.79797413482E-04,+7.53995965046E-06
4.50826082608E+09,+1.76766889616E-04,+9.01408403312E-06
4.50836083608E+09,+1.75554139388E-04,+1.02887487109E-05
4.50846084608E+09,+1.73159956488E-04,+1.27021351001E-05
4.50856085609E+09,+1.73922353854E-04,+1.47337894642E-05
4.50866086609E+09,+1.73944358142E-04,+1.70087645265E-05
4.50876087609E+09,+1.74458883974E-04,+1.91705215433E-05
4.50886088609E+09,+1.75349668937E-04,+2.02007069114E-05
4.50896089609E+09,+1.77343893216E-04,+2.17323087734E-05
4.50906090609E+09,+1.78269979370E-04,+2.45819770988E-05
4.50916091609E+09,+1.80386289115E-04,+2.59404501953E-05
4.50926092609E+09,+1.82765917202E-04,+2.69783989751E-05
4.50936093609E+09,+1.85362693410E-04,+2.80500047460E-05
4.50946094609E+09,+1.87313469263E-04,+2.79477949435E-05
4.50956095610E+09,+1.90710083393E-04,+2.65846641384E-05
4.50966096610E+09,+1.92808330314E-04,+2.50743023411E-05
4.50976097610E+09,+1.96148931364E-04,+2.32407614775E-05
4.50986098610E+09,+1.97672903947E-04,+2.17033323024E-05
4.50996099610E+09,+2.00515310593E-04,+1.86372343770E-05
4.51006100610E+09,+2.00565095683E-04,+1.64569115860E-05
4.51016101610E+09,+2.01664732605E-04,+1.43509640254E-05
4.51026102610E+09,+2.03233095170E-04,+1.08428544488E-05
4.51036103610E+09,+2.02754848442E-04,+7.50117459413E-06
4.51046104610E+09,+2.01641204101E-04,+3.93279633922E-06
4.51056105611E+09,+2.00589638538E-04,+1.95583687396E-06
4.51066106611E+09,+1.98689657009E-04,-2.52448845715E-06
4.51076107611E+09,+1.96738703671E-04,-4.65160571674E-06
4.51086108611E+09,+1.92763224187E-04,-6.16645343598E-06
4.51096109611E+09,+1.90727722554E-04,-7.53072991112E-06
4.51106110611E+09,+1.88092122174E-04,-9.02529159099E-06
4.51116111611E+09,+1.86147125045E-04,-9.58355650248E-06
4.51126112611E+09,+1.82093918125E-04,-9.09806109038E-06
4.51136113611E+09,+1.80472638070E-04,-9.66718295069E-06
4.51146114611E+09,+1.78086792608E-04,-8.06361776560E-06
4.51156115612E+09,+1.74003736099E-04,-6.22238995443E-06
4.51166116612E+09,+1.72857544092E-04,-3.58814712597E-06
4.51176117612E+09,+1.72868492344E-04,-1.99930230942E-06
4.51186118612E+09,+1.71324425827E-04,+1.89642796635E-06
4.51196119612E+09,+1.71852758538E-04,+4.33633428480E-06
4.51206120612E+09,+1.73125391165E-04,+6.45315167216E-06
4.51216121612E+09,+1.73862750344E-04,+8.86383347139E-06
4.51226122612E+09,+1.74420682149E-04,+1.09364744271E-05
4.51236123612E+09,+1.77789071627E-04,+1.32393139845E-05
4.51246124612E+09,+1.79515048237E-04,+1.41287363011E-05
4.51256125613E+09,+1.82704941121E-04,+1.64724833754E-05
4.51266126613E+09,+1.84362426570E-04,+1.64932143846E-05
4.51276127613E+09,+1.88650390695E-04,+1.61670679479E-05
4.51286128613E+09,+1.90876817025E-04,+1.48035228907E-05
4.51296129613E+09,+1.93648097196E-04,+1.45957994398E-05
4.51306130613E+09,+1.97633597391E-04,+1.19325675484E-05
4.51316131613E+09,+1.99603536354E-04,+9.41458104942E-06
4.51326132613E+09,+2.00463564646E-04,+6.99511589836E-06
4.51336133613E+09,+2.04005233926E-04,+4.47480592824E-06
4.51346134613E+09,+2.05201328437E-04,+3.07552785258E-08
4.51356135614E+09,+2.05289984912E-04,-3.60820804530E-06
4.51366136614E+09,+2.04049569993E-04,-7.17119046432E-06
4.51376137614E+09,+2.04841064026E-04,-1.07374241309E-05
4.51386138614E+09,+2.02422051529E-04,-1.37028866180E-05
4.51396139614E+09,+1.99557934694E-04,-1.59385500862E-05
4.51406140614E+09,+1.97476751536E-04,-1.91685731421E-05
4.51416141614E+09,+1.95455266684E-04,-2.08453997356E-05
4.51426142614E+09,+1.92309842013E-04,-2.13390500862E-05
4.51436143614E+09,+1.88554370386E-04,-2.27357972321E-05
4.51446144614E+09,+1.86195162508E-04,-2.41636983361E-05
4.51456145615E+09,+1.82905613890E-04,-2.43818822364E-05
4.51466146615E+09,+1.78872813203E-04,-2.19434480303E-05
4.51476147615E+09,+1.76451010230E-04,-2.07784008524E-05
4.51486148615E+09,+1.74828930894E-04,-1.92321549345E-05
4.51496149615E+09,+1.72542473080E-04,-1.60138417259E-05
4.51506150615E+09,+1.72080425325E-04,-1.31837931452E-05
4.51516151615E+09,+1.71532909509E-04,-1.18389072427E-05
4.51526152615E+09,+1.71598996939E-04,-8.80562327082E-06
4.51536153615E+09,+1.71847451255E-04,-5.94163795043E-06
4.51546154615E+09,+1.71732193931E-04,-3.02734443023E-06
4.51556155616E+09,+1.74717185119E-04,-1.55686524215E-06
4.51566156616E+09,+1.76207206837E-04,+4.97748401651E-07
4.51576157616E+09,+1.79694681762E-04,+2.77485082617E-06
4.51586158616E+09,+1.83668957161E-04,+3.72120649669E-06
4.51596159616E+09,+1.86731461442E-04,+3.62200578574E-06
4.51606160616E+09,+1.88860800742E-04,+3.32550397102E-06
4.51616161616E+09,+1.92443493732E-04,+3.13223243227E-06
4.51626162616E+09,+1.96083325638E-04,+8.40658798606E-07
4.51636163616E+09,+1.97715151164E-04,-8.24315138715E-07
4.51646164616E+09,+1.99454093601E-04,-2.76289094200E-06
4.51656165617E+09,+2.02624888073E-04,-6.31299124479E-06
4.51666166617E+09,+2.03260579961E-04,-9.57389047492E-06
4.51676167617E+09,+2.04160495199E-04,-1.26626840240E-05
4.51686168617E+09,+2.04447506003E-04,-1.71390106966E-05
4.51696169617E+09,+2.03738723875E-04,-2.14741220828E-05
4.51706170617E+09,+2.01589234274E-04,-2.40770703575E-05
4.51716171617E+09,+2.00865465277E-04,-2.66654174762E-05
4.51726172617E+09,+1.99487354468E-04,-2.98592681372E-05
4.51736173617E+09,+1.97908729718E-04,-3.16732141466E-05
4.51746174617E+09,+1.92993445144E-04,-3.32253990506E-05
4.51756175618E+09,+1.91236432834E-04,-3.60232887013E-05
4.51766176618E+09,+1.88777239628E-04,-3.63650668071E-05
4.51776177618E+09,+1.84458528316E-04,-3.61750589292E-05
4.51786178618E+09,+1.81426935092E-04,-3.58996965922E-05
4.51796179618E+09,+1.78711567865E-04,-3.52106645381E-05
4.51806180618E+09,+1.76422068329E-04,-3.36648384618E-05
4.51816181618E+09,+1.74695189022E-04,-3.08085031702E-05
4.51826182618E+09,+1.73100736455E-04,-2.96898714031E-05
4.51836183618E+09,+1.72786828644E-04,-2.83283403571E-05
4.51846184618E+09,+1.71646686117E-04,-2.44303988908E-05
4.51856185619E+09,+1.71076520284E-04,-2.14176340257E-05
4.51866186619E+09,+1.72116157280E-04,-1.97318053312E-05
4.51876187619E+09,+1.72506954690E-04,-1.60558069210E-05
4.51886188619E+09,+1.74820967591E-04,-1.39738643860E-05
4.51896189619E+09,+1.77125061004E-04,-1.28761080798E-05
4.51906190619E+09,+1.79477534986E-04,-1.29219040531E-05
4.51916191619E+09,+1.81668295356E-04,-1.05988181419E-05
4.51926192619E+09,+1.84763666123E-04,-1.13534758872E-05
4.51936193619E+09,+1.89259673814E-04,-1.10589906643E-05
4.51946194619E+09,+1.90337065101E-04,-1.20491296805E-05
4.51956195620E+09,+1.92767894845E-04,-1.16137080735E-05
4.51966196620E+09,+1.96180777918E-04,-1.43232678498E-05
4.51976197620E+09,+1.98284650897E-04,-1.62981518072E-05
4.51986198620E+09,+1.99254220229E-04,-1.90244963959E-05
4.51996199620E+09,+2.00121870879E-04,-2.33718775346E-05
4.52006200620E+09,+2.01004615521E-04,-2.66414807312E-05
4.52016201620E+09,+2.00870275435E-04,-3.03126053284E-05
4.52026202620E+09,+2.00104035407E-04,-3.28992086612E-05
4.52036203620E+09,+1.99167751934E-04,-3.66041993706E-05
4.52046204620E+09,+1.99089257638E-04,-3.90360173472E-05
4.52056205621E+09,+1.96720846024E-04,-4.16278245734E-05
4.52066206621E+09,+1.94955897086E-04,-4.41542370686E-05
4.52076207621E+09,+1.93349393116E-04,-4.58793895741E-05
4.52086208621E+09,+1.91240244143E-04,-4.68984810470E-05
4.52096209621E+09,+1.86796017800E-04,-4.54581388575E-05
4.52106210621E+09,+1.84396953760E-04,-4.71101449469E-05
4.52116211621E+09,+1.80850969671E-04,-4.57939024052E-05
4.52126212621E+09,+1.78544686212E-04,-4.60600837080E-05
4.52136213621E+09,+1.76692631679E-04,-4.31244676612E-05
4.52146214621E+09,+1.74730468893E-04,-4.30159868990E-05
4.52156215622E+09,+1.72205780628E-04,-4.12442967027E-05
4.52166216622E+09,+1.71206772320E-04,-3.87656966808E-05
4.52176217622E+09,+1.70374950248E-04,-3.82046270143E-05
4.52186218622E+09,+1.71412779695E-04,-3.54533380912E-05
4.52196219622E+09,+1.70460499890E-04,-3.30564119411E-05
4.52206220622E+09,+1.72132938377E-04,-3.09250717642E-05
4.52216221622E+09,+1.74739179851E-04,-2.95484277399E-05
4.52226222622E+09,+1.76551243805E-04,-2.85940540453E-05
4.52236223622E+09,+1.77246695237E-04,-2.73756550189E-05
4.52246224622E+09,+1.80871204660E-04,-2.74800918667E-05
4.52256225623E+09,+1.83325835185E-04,-2.68070300228E-05
4.52266226623E+09,+1.85142346919E-04,-2.63335428409E-05
4.52276227623E+09,+1.88296989068E-04,-2.75901736210E-05
4.52286228623E+09,+1.90379800977E-04,-2.97048592471E-05
4.52296229623E+09,+1.92259854284E-04,-3.12316758932E-05
4.52306230623E+09,+1.93238481630E-04,-3.28830219112E-05
4.52316231623E+09,+1.94979953638E-04,-3.57509617675E-05
4.52326232623E+09,+1.96796141018E-04,-3.83131907179E-05
4.52336233623E+09,+1.96894695761E-04,-3.99833935196E-05
4.52346234623E+09,+1.97191698792E-04,-4.32699708143E-05
4.52356235624E+09,+1.97992721413E-04,-4.64815246971E-05
4.52366236624E+09,+1.96146604852E-04,-4.81019663553E-05
4.52376237624E+09,+1.94899241555E-04,-5.05837470607E-05
4.52386238624E+09,+1.93645465617E-04,-5.30093743066E-05
4.52396239624E+09,+1.91328775579E-04,-5.58458301336E-05
4.52406240624E+09,+1.88217890043E-04,-5.54417379082E-05
4.52416241624E+09,+1.87845143089E-04,-5.67519178467E-05
4.52426242624E+09,+1.85303991898E-04,-5.79791017811E-05
4.52436243624E+09,+1.82785075905E-04,-5.62307469457E-05
4.52446244624E+09,+1.81220820696E-04,-5.71250544014E-05
4.52456245625E+09,+1.78867557942E-04,-5.73613582920E-05
4.52466246625E+09,+1.76405933222E-04,-5.63542816754E-05
4.52476247625E+09,+1.75607263039E-04,-5.33464472146E-05
4.52486248625E+09,+1.74242389193E-04,-5.25317305117E-05
4.52496249625E+09,+1.73426270832E-04,-5.19574149635E-05
4.52506250625E+09,+1.72929012701E-04,-5.05663199912E-05
4.52516251625E+09,+1.73922893776E-04,-4.79591515220E-05
4.52526252625E+09,+1.74312090989E-04,-4.76745785603E-05
4.52536253625E+09,+1.75510626784E-04,-4.59520111613E-05
4.52546254625E+09,+1.76193454551E-04,-4.41963651767E-05
