Stimulus(s),S21(Real)
3.33287328733E-07,+9.03645427546E-08
3.33295329533E-07,+1.71706611861E-07
3.33303330333E-07,+2.44558363335E-07
3.33311331133E-07,+3.05449649407E-07
3.33319331933E-07,+3.51494585985E-07
3.33327332733E-07,+3.80528280851E-07
3.33335333533E-07,+3.91208579721E-07
3.33343334333E-07,+3.83078049156E-07
3.33351335134E-07,+3.56583335637E-07
3.33359335934E-07,+3.13051092441E-07
3.33367336734E-07,+2.54621751545E-07
3.33375337534E-07,+1.84144436503E-07
3.33383338334E-07,+1.05038167495E-07
3.33391339134E-07,+2.11261128923E-08
3.33399339934E-07,-6.35490834377E-08
3.33407340734E-07,-1.44919983680E-07
3.33415341534E-07,-2.19089675004E-07
3.33423342334E-07,-2.82518349292E-07
3.33431343134E-07,-3.32192212006E-07
3.33439343934E-07,-3.65766660973E-07
3.33447344734E-07,-3.81676932859E-07
3.33455345535E-07,-3.79210995354E-07
3.33463346335E-07,-3.58541289842E-07
3.33471347135E-07,-3.20713914316E-07
3.33479347935E-07,-2.67595883782E-07
3.33487348735E-07,-2.01783116836E-07
3.33495349535E-07,-1.26473676086E-07
3.33503350335E-07,-4.53124466467E-08
3.33511351135E-07,+3.77852079710E-08
3.33519351935E-07,+1.18822283831E-07
3.33527352735E-07,+1.93912362646E-07
3.33535353535E-07,+2.59465982154E-07
3.33543354335E-07,+3.12362213486E-07
3.33551355136E-07,+3.50097243331E-07
3.33559355936E-07,+3.70902886024E-07
3.33567356736E-07,+3.73829414988E-07
3.33575357536E-07,+3.58788833066E-07
3.33583358336E-07,+3.26556613144E-07
3.33591359136E-07,+2.78731941972E-07
3.33599359936E-07,+2.17658494470E-07
3.33607360736E-07,+1.46309657459E-07
3.33615361536E-07,+6.81438197862E-08
3.33623362336E-07,-1.30632308142E-08
3.33631363136E-07,-9.34006828089E-08
3.33639363936E-07,-1.69011039115E-07
3.33647364736E-07,-2.36275347739E-07
3.33655365537E-07,-2.91986428995E-07
3.33663366337E-07,-3.33501805794E-07
3.33671367137E-07,-3.58869043047E-07
3.33679367937E-07,-3.66917549721E-07
3.33687368737E-07,-3.57312526961E-07
3.33695369537E-07,-3.30568578456E-07
3.33703370337E-07,-2.88022446416E-07
3.33711371137E-07,-2.31766303899E-07
3.33719371937E-07,-1.64544927165E-07
3.33727372737E-07,-8.96217993532E-08
3.33735373537E-07,-1.06206763232E-08
3.33743374337E-07,+6.86496934183E-08
3.33751375138E-07,+1.44379215232E-07
3.33759375938E-07,+2.12939604559E-07
3.33767376738E-07,+2.71058246107E-07
3.33775377538E-07,+3.15974422931E-07
3.33783378338E-07,+3.45570455509E-07
3.33791379138E-07,+3.58471520503E-07
3.33799379938E-07,+3.54109444522E-07
3.33807380738E-07,+3.32747515646E-07
3.33815381538E-07,+2.95465239895E-07
3.33823382338E-07,+2.44103900031E-07
3.33831383138E-07,+1.81175657186E-07
3.33839383938E-07,+1.09740681082E-07
3.33847384738E-07,+3.32583186270E-08
3.33855385539E-07,-4.45804593023E-08
3.33863386339E-07,-1.20031215363E-07
3.33871387139E-07,-1.89476205691E-07
3.33879387939E-07,-2.49597871620E-07
3.33887388739E-07,-2.97537341162E-07
3.33895389539E-07,-3.31030366211E-07
3.33903390339E-07,-3.48514231478E-07
3.33911391139E-07,-3.49200588594E-07
3.33919391939E-07,-3.33110824471E-07
3.33927392739E-07,-3.01072386332E-07
3.33935393539E-07,-2.54676369037E-07
3.33943394339E-07,-1.96198532588E-07
3.33951395140E-07,-1.28487669345E-07
3.33959395940E-07,-5.48267977148E-08
3.33967396740E-07,+2.12260525441E-08
3.33975397540E-07,+9.60097396488E-08
3.33983398340E-07,+1.65936286324E-07
3.33991399140E-07,+2.27663044024E-07
3.33999399940E-07,+2.78252482261E-07
3.34007400740E-07,+3.15311964073E-07
3.34015401540E-07,+3.37106857446E-07
3.34023402340E-07,+3.42641637780E-07
3.34031403140E-07,+3.31705194097E-07
3.34039403940E-07,+3.04878286007E-07
3.34047404740E-07,+2.63502925262E-07
3.34055405541E-07,+2.09615286882E-07
3.34063406341E-07,+1.45845502275E-07
3.34071407141E-07,+7.52892666655E-08
3.34079407941E-07,+1.35753020992E-09
3.34087408741E-07,-7.23884270242E-08
3.34095409541E-07,-1.42408559962E-07
3.34103410341E-07,-2.05353996833E-07
3.34111411141E-07,-2.58227192602E-07
3.34119411941E-07,-2.98524639141E-07
3.34127412741E-07,-3.24355339803E-07
3.34135413541E-07,-3.34529445364E-07
3.34143414341E-07,-3.28612902322E-07
3.34151415142E-07,-3.06945612486E-07
3.34159415942E-07,-2.70622364746E-07
3.34167416742E-07,-2.21437590642E-07
3.34175417542E-07,-1.61796728918E-07
3.34183418342E-07,-9.45985773452E-08
3.34191419142E-07,-2.30943869568E-08
3.34199419942E-07,+4.92694509677E-08
3.34207420742E-07,+1.19017512782E-07
3.34215421542E-07,+1.82812239175E-07
3.34223422342E-07,+2.37613606911E-07
3.34231423142E-07,+2.80823938835E-07
3.34239423942E-07,+3.10410957490E-07
3.34247424742E-07,+3.25003257928E-07
3.34255425543E-07,+3.23953720924E-07
3.34263426343E-07,+3.07367943144E-07
3.34271427143E-07,+2.76096450492E-07
3.34279427943E-07,+2.31691203136E-07
3.34287428743E-07,+1.76328611882E-07
3.34295429543E-07,+1.12702883577E-07
3.34303430343E-07,+4.38949219812E-08
3.34311431143E-07,-2.67768369203E-08
3.34319431943E-07,-9.59164339916E-08
3.34327432743E-07,-1.60213526645E-07
3.34335433543E-07,-2.16601824560E-07
3.34343434343E-07,-2.62405242114E-07
3.34351435144E-07,-2.95464805876E-07
3.34359435944E-07,-3.14240304505E-07
3.34367436744E-07,-3.17881901930E-07
3.34375437544E-07,-3.06268392499E-07
3.34383438344E-07,-2.80010388157E-07
3.34391439144E-07,-2.40418414818E-07
3.34399439944E-07,-1.89437576757E-07
3.34407440744E-07,-1.29552043656E-07
3.34415441544E-07,-6.36640486137E-08
3.34423442344E-07,+5.04671091099E-09
3.34431443144E-07,+7.32764604208E-08
3.34439443944E-07,+1.37756127973E-07
3.34447444744E-07,+1.95407889249E-07
3.34455445545E-07,+2.43491986649E-07
3.34463446345E-07,+2.79736824498E-07
3.34471447145E-07,+3.02446169218E-07
3.34479447945E-07,+3.10578402396E-07
3.34487448745E-07,+3.03794131517E-07
3.34495449545E-07,+2.82469991703E-07
3.34503450345E-07,+2.47678098514E-07
3.34511451145E-07,+2.01132258342E-07
3.34519451945E-07,+1.45103630430E-07
3.34527452745E-07,+8.23099872865E-08
3.34535453545E-07,+1.57839692821E-08
3.34543454345E-07,-5.12732845100E-08
3.34551455146E-07,-1.15646069828E-07
3.34559455946E-07,-1.74258218537E-07
3.34567456746E-07,-2.24319989138E-07
3.34575457546E-07,-2.63460738744E-07
3.34583458346E-07,-2.89841073627E-07
3.34591459146E-07,-3.02239179286E-07
3.34599459946E-07,-3.00107284853E-07
3.34607460746E-07,-2.83595659647E-07
3.34615461546E-07,-2.53543102173E-07
3.34623462346E-07,-2.11434488780E-07
3.34631463146E-07,-1.59327523488E-07
3.34639463946E-07,-9.97522970493E-08
3.34647464746E-07,-3.55885524711E-08
3.34655465547E-07,+3.00733952191E-08
3.34663466347E-07,+9.40813744341E-08
3.34671467147E-07,+1.53372557925E-07
3.34679467947E-07,+2.05119903395E-07
3.34687468747E-07,+2.46866838996E-07
3.34695469547E-07,+2.76643783493E-07
3.34703470347E-07,+2.93060980196E-07
3.34711471147E-07,+2.95373274313E-07
3.34719471947E-07,+2.83513819380E-07
3.34727472747E-07,+2.58095194368E-07
3.34735473547E-07,+2.20377977128E-07
3.34743474347E-07,+1.72208376922E-07
3.34751475148E-07,+1.15928004600E-07
3.34759475948E-07,+5.42601831714E-08
3.34767476748E-07,-9.82168876886E-09
3.34775477548E-07,-7.32373654548E-08
3.34783478348E-07,-1.32947682488E-07
3.34791479148E-07,-1.86100088535E-07
3.34799479948E-07,-2.30164818063E-07
3.34807480748E-07,-2.63055210477E-07
3.34815481548E-07,-2.83226457961E-07
3.34823482348E-07,-2.89748112683E-07
3.34831483148E-07,-2.82346952921E-07
3.34839483948E-07,-2.61418235957E-07
3.34847484748E-07,-2.28004884390E-07
3.34855485549E-07,-1.83745689133E-07
3.34863486349E-07,-1.30795093097E-07
3.34871487149E-07,-7.17184738469E-08
3.34879487949E-07,-9.36800684480E-09
3.34887488749E-07,+5.32548919916E-08
3.34895489549E-07,+1.13143917915E-07
3.34903490349E-07,+1.67432087749E-07
3.34911491149E-07,+2.13528897528E-07
3.34919491949E-07,+2.49243870594E-07
3.34927492749E-07,+2.72890607376E-07
3.34935493549E-07,+2.83366396429E-07
3.34943494349E-07,+2.80203629303E-07
3.34951495150E-07,+2.63590621943E-07
3.34959495950E-07,+2.34360917376E-07
3.34967496750E-07,+1.93951657505E-07
3.34975497550E-07,+1.44333093430E-07
3.34983498350E-07,+8.79126828840E-08
3.34991499150E-07,+2.74184343795E-08
3.34999499950E-07,-3.42328573766E-08
3.35007500750E-07,-9.40761278645E-08
3.35015501550E-07,-1.49240547954E-07
3.35023502350E-07,-1.97087174035E-07
3.35031503150E-07,-2.35335146694E-07
3.35039503950E-07,-2.62170404940E-07
3.35047504750E-07,-2.76331734727E-07
3.35055505551E-07,-2.77170069166E-07
3.35063506351E-07,-2.64678250206E-07
3.35071507151E-07,-2.39489885484E-07
3.35079507951E-07,-2.02847420695E-07
3.35087508751E-07,-1.56541026031E-07
3.35095509551E-07,-1.02821293855E-07
3.35103510351E-07,-4.42899968759E-08
3.35111511151E-07,+1.62257981382E-08
3.35119511951E-07,+7.58101766077E-08
3.35127512751E-07,+1.31598802082E-07
3.35135513551E-07,+1.80916562917E-07
3.35143514351E-07,+2.21405827177E-07
3.35151515152E-07,+2.51139157245E-07
3.35159515952E-07,+2.68711094391E-07
3.35167516752E-07,+2.73304640109E-07
3.35175517552E-07,+2.64729286162E-07
3.35183518352E-07,+2.43428819613E-07
3.35191519152E-07,+2.10458586575E-07
3.35199519952E-07,+1.67433368430E-07
3.35207520752E-07,+1.16448436430E-07
3.35215521552E-07,+5.99776368202E-08
3.35223522352E-07,+7.53457283883E-10
3.35231523152E-07,-5.83651159279E-08
3.35239523952E-07,-1.14530563466E-07
3.35247524752E-07,-1.65043965315E-07
3.35255525553E-07,-2.07484696642E-07
3.35263526353E-07,-2.39826453592E-07
3.35271527153E-07,-2.60534045322E-07
3.35279527953E-07,-2.68636325268E-07
3.35287528753E-07,-2.63771792791E-07
3.35295529553E-07,-2.46204719746E-07
3.35303530353E-07,-2.16811081139E-07
3.35311531153E-07,-1.77035026064E-07
3.35319531953E-07,-1.28818044172E-07
3.35327532753E-07,-7.45042957560E-08
3.35335533553E-07,-1.67267167905E-08
3.35343534353E-07,+4.17205707190E-08
3.35351535154E-07,+9.80173621766E-08
3.35359535954E-07,+1.49453455454E-07
3.35367536754E-07,+1.93559149980E-07
3.35375537554E-07,+2.28223873914E-07
3.35383538354E-07,+2.51797238024E-07
3.35391539154E-07,+2.63167673726E-07
3.35399539954E-07,+2.61814903901E-07
3.35407540754E-07,+2.47833765493E-07
3.35415541554E-07,+2.21928290920E-07
3.35423542354E-07,+1.85376393634E-07
3.35431543154E-07,+1.39966922252E-07
3.35439543954E-07,+8.79121789961E-08
3.35447544754E-07,+3.17401774094E-08
3.35455545555E-07,-2.58281151072E-08
3.35463546355E-07,-8.20105891880E-08
3.35471547155E-07,-1.34098473310E-07
3.35479547955E-07,-1.79586978763E-07
3.35487548755E-07,-2.16295805408E-07
3.35495549555E-07,-2.42473706672E-07
3.35503550355E-07,-2.56882094637E-07
3.35511551155E-07,-2.58853689658E-07
3.35519551955E-07,-2.48323433813E-07
3.35527552755E-07,-2.25830234377E-07
3.35535553555E-07,-1.92489517082E-07
3.35543554355E-07,-1.49937980615E-07
3.35551555156E-07,-1.00253285212E-07
3.35559555956E-07,-4.58526146472E-08
3.35567556756E-07,+1.06249358160E-08
3.35575557556E-07,+6.64464215516E-08
3.35583558356E-07,+1.18917344021E-07
3.35591559156E-07,+1.65511772036E-07
3.35599559956E-07,+2.03994001095E-07
3.35607560756E-07,+2.32525886922E-07
3.35615561556E-07,+2.49754696139E-07
3.35623562356E-07,+2.54877271841E-07
3.35631563156E-07,+2.47677467911E-07
3.35639563956E-07,+2.28535106831E-07
3.35647564756E-07,+1.98406098017E-07
3.35655565557E-07,+1.58774750333E-07
3.35663566357E-07,+1.11580655600E-07
3.35671567157E-07,+5.91237447252E-08
3.35679567957E-07,+3.95216544821E-09
3.35687568757E-07,-5.12615496639E-08
3.35695569557E-07,-1.03850003631E-07
3.35703570357E-07,-1.51279862819E-07
3.35711571157E-07,-1.91273956123E-07
3.35719571957E-07,-2.21920656715E-07
3.35727572757E-07,-2.41765288759E-07
3.35735573557E-07,-2.49879185814E-07
3.35743574357E-07,-2.45903121261E-07
3.35751575158E-07,-2.30063080655E-07
3.35759575958E-07,-2.03157690243E-07
3.35767576758E-07,-1.66517989784E-07
3.35775577558E-07,-1.21941574437E-07
3.35783578358E-07,-7.16043652457E-08
3.35791579158E-07,-1.79543411877E-08
3.35799579958E-07,+3.64075738958E-08
3.35807580758E-07,+8.88536697013E-08
3.35815581558E-07,+1.36856529685E-07
3.35823582358E-07,+1.78110883306E-07
3.35831583158E-07,+2.10644352082E-07
3.35839583958E-07,+2.32911766605E-07
3.35847584758E-07,+2.43868543055E-07
3.35855585559E-07,+2.43019634971E-07
3.35863586359E-07,+2.30441768793E-07
3.35871587159E-07,+2.06777971492E-07
3.35879587959E-07,+1.73204742321E-07
3.35887588759E-07,+1.31373543011E-07
3.35895589559E-07,+8.33295177044E-08
3.35903590359E-07,+3.14114458666E-08
3.35911591159E-07,-2.18621739128E-08
3.35919591959E-07,-7.39153567483E-08
3.35927592759E-07,-1.22239244674E-07
3.35935593559E-07,-1.64513068807E-07
3.35943594359E-07,-1.98715625937E-07
3.35951595160E-07,-2.23221913526E-07
3.35959595960E-07,-2.36880302992E-07
3.35967596760E-07,-2.39066587998E-07
3.35975597560E-07,-2.29712375015E-07
3.35983598360E-07,-2.09306532535E-07
3.35991599160E-07,-1.78869721960E-07
3.35999599960E-07,-1.39903334020E-07
3.36007600760E-07,-9.43153867544E-08
3.36015601560E-07,-4.43270451109E-08
3.36023602360E-07,+7.63565461287E-09
3.36031603160E-07,+5.90595940919E-08
3.36039603960E-07,+1.07466154258E-07
3.36047604760E-07,+1.50530704481E-07
3.36055605561E-07,+1.86194238206E-07
3.36063606361E-07,+2.12761794089E-07
3.36071607161E-07,+2.28982959597E-07
3.36079607961E-07,+2.34110636613E-07
3.36087608761E-07,+2.27935312250E-07
3.36095609561E-07,+2.10793270807E-07
3.36103610361E-07,+1.83548446428E-07
3.36111611161E-07,+1.47548889244E-07
3.36119611961E-07,+1.04560039142E-07
3.36127612761E-07,+5.66781119516E-08
3.36135613561E-07,+6.22784973012E-09
3.36143614361E-07,-4.43503752009E-08
3.36151615162E-07,-9.26186184172E-08
3.36159615962E-07,-1.36258871820E-07
3.36167616762E-07,-1.73184358894E-07
3.36175617562E-07,-2.01639274776E-07
3.36183618362E-07,-2.20282206857E-07
3.36191619162E-07,-2.28249276734E-07
3.36199619962E-07,-2.25194037117E-07
3.36207620762E-07,-2.11302289042E-07
3.36215621562E-07,-1.87281200420E-07
3.36223622362E-07,-1.54323347580E-07
3.36231623162E-07,-1.14047507139E-07
3.36239623962E-07,-6.84191384180E-08
3.36247624762E-07,-1.96544633387E-08
3.36255625563E-07,+2.98871744937E-08
3.36263626363E-07,+7.78174436687E-08
3.36271627163E-07,+1.21834131654E-07
3.36279627963E-07,+1.59831678768E-07
3.36287628763E-07,+1.90001835599E-07
3.36295629563E-07,+2.10919635984E-07
3.36303630363E-07,+2.21610603048E-07
3.36311631163E-07,+2.21596024668E-07
3.36319631963E-07,+2.10914202240E-07
3.36327632763E-07,+1.90116740610E-07
3.36335633563E-07,+1.60240151372E-07
3.36343634363E-07,+1.22754228112E-07
3.36351635164E-07,+7.94897638225E-08
3.36359635964E-07,+3.25491643762E-08
3.36367636764E-07,-1.57956791169E-08
3.36375637564E-07,-6.32133001303E-08
3.36383638364E-07,-1.07425034403E-07
3.36391639164E-07,-1.46314452531E-07
3.36399639964E-07,-1.78028596391E-07
3.36407640764E-07,-2.01066181910E-07
3.36415641564E-07,-2.14348575097E-07
3.36423642364E-07,-2.17270191666E-07
3.36431643164E-07,-2.09725971712E-07
3.36439643964E-07,-1.92114691075E-07
3.36447644764E-07,-1.65318036523E-07
3.36455645565E-07,-1.30656536564E-07
3.36463646365E-07,-8.98245476391E-08
3.36471647165E-07,-4.48074937189E-08
3.36479647965E-07,+2.21460160319E-09
3.36487648765E-07,+4.89726072938E-08
3.36495649565E-07,+9.32177011213E-08
3.36503650365E-07,+1.32829439063E-07
3.36511651165E-07,+1.65917289910E-07
3.36519651965E-07,+1.90910778765E-07
3.36527652765E-07,+2.06633946697E-07
3.36535653565E-07,+2.12360601488E-07
3.36543654365E-07,+2.07847768635E-07
3.36551655166E-07,+1.93345807161E-07
3.36559655966E-07,+1.69584780333E-07
3.36567656766E-07,+1.37737812876E-07
3.36575657566E-07,+9.93632689209E-08
3.36583658366E-07,+5.63285959576E-08
3.36591659166E-07,+1.07195513288E-08
3.36599659966E-07,-3.52607820134E-08
3.36607660766E-07,-7.93983072253E-08
3.36615661566E-07,-1.19574428741E-07
3.36623662366E-07,-1.53867652717E-07
3.36631663166E-07,-1.80645405997E-07
3.36639663966E-07,-1.98641691056E-07
3.36647664766E-07,-2.07016887427E-07
3.36655665567E-07,-2.05396878237E-07
3.36663666367E-07,-1.93889681441E-07
3.36671667167E-07,-1.73078850882E-07
3.36679667967E-07,-1.43994029994E-07
3.36687668767E-07,-1.08060137287E-07
3.36695669567E-07,-6.70276850135E-08
3.36703670367E-07,-2.28876319141E-08
3.36711671167E-07,+2.22250952113E-08
3.36719671967E-07,+6.61347428905E-08
3.36727672767E-07,+1.06729559153E-07
3.36735673567E-07,+1.42063264026E-07
3.36743674367E-07,+1.70448292009E-07
3.36751675168E-07,+1.90536343719E-07
3.36759675968E-07,+2.01382404810E-07
3.36767676768E-07,+2.02489194212E-07
3.36775677568E-07,+1.93829951737E-07
3.36783678368E-07,+1.75848521319E-07
3.36791679168E-07,+1.49436780197E-07
3.36799679968E-07,+1.15890553493E-07
3.36807680768E-07,+7.68461857456E-08
3.36815681568E-07,+3.42008663986E-08
3.36823682368E-07,-9.97941902807E-09
3.36831683168E-07,-5.35598534265E-08
3.36839683968E-07,-9.44398381629E-08
3.36847684768E-07,-1.30654160229E-07
3.36855685569E-07,-1.60467408808E-07
3.36863686369E-07,-1.82457108339E-07
3.36871687169E-07,-1.95581587347E-07
3.36879687969E-07,-1.99229345035E-07
3.36887688769E-07,-1.93247574787E-07
3.36895689569E-07,-1.77948512041E-07
3.36903690369E-07,-1.54093344580E-07
3.36911691169E-07,-1.22854504775E-07
3.36919691969E-07,-8.57582034434E-08
3.36927692769E-07,-4.46100138515E-08
3.36935693569E-07,-1.40712647322E-09
3.36943694369E-07,+4.17584685920E-08
3.36951695170E-07,+8.28011844245E-08
3.36959695970E-07,+1.19742534576E-07
3.36967696770E-07,+1.50806466553E-07
3.36975697570E-07,+1.74504739845E-07
3.36983698370E-07,+1.89708244559E-07
3.36991699170E-07,+1.95700841655E-07
3.36999699970E-07,+1.92213154768E-07
3.37007700770E-07,+1.79434715365E-07
3.37015701570E-07,+1.58003910630E-07
3.37023702370E-07,+1.28976256295E-07
3.37031703170E-07,+9.37725628083E-08
3.37039703970E-07,+5.41095323675E-08
3.37047704770E-07,+1.19161696449E-08
3.37055705571E-07,-3.07599301499E-08
3.37063706371E-07,-7.18518686007E-08
3.37071707171E-07,-1.09373496307E-07
3.37079707971E-07,-1.41515389126E-07
3.37087708771E-07,-1.66732111290E-07
3.37095709571E-07,-1.83816556059E-07
3.37103710371E-07,-1.91957785417E-07
3.37111711171E-07,-1.90779593685E-07
3.37119711971E-07,-1.80357956602E-07
3.37127712771E-07,-1.61216552052E-07
3.37135713571E-07,-1.34300601548E-07
3.37143714371E-07,-1.00930331183E-07
3.37151715172E-07,-6.27363363843E-08
3.37159715972E-07,-2.15800086424E-08
3.37167716772E-07,+2.05370977696E-08
3.37175717572E-07,+6.15705499145E-08
3.37183718372E-07,+9.95322451698E-08
3.37191719172E-07,+1.32586731738E-07
3.37199719972E-07,+1.59139973528E-07
3.37207720772E-07,+1.77916264626E-07
3.37215721572E-07,+1.88019578912E-07
3.37223722372E-07,+1.88976400300E-07
3.37231723172E-07,+1.80757981578E-07
3.37239723972E-07,+1.63780980940E-07
3.37247724772E-07,+1.38886476310E-07
3.37255725573E-07,+1.07298407458E-07
3.37263726373E-07,+7.05634935647E-08
3.37271727173E-07,+3.04755710111E-08
3.37279727973E-07,-1.10119508018E-08
3.37287728773E-07,-5.18812453625E-08
3.37295729573E-07,-9.01482021722E-08
3.37303730373E-07,-1.23958764038E-07
3.37311731173E-07,-1.51678789167E-07
3.37319731973E-07,-1.71973079836E-07
3.37327732773E-07,-1.83869752070E-07
3.37335733573E-07,-1.86806838949E-07
3.37343734373E-07,-1.80658888535E-07
3.37351735174E-07,-1.65742293732E-07
3.37359735974E-07,-1.42799127837E-07
3.37367736774E-07,-1.12960305728E-07
3.37375737574E-07,-7.76898954864E-08
3.37383738374E-07,-3.87133199394E-08
3.37391739174E-07,+2.06703232880E-09
3.37399739974E-07,+4.26646593658E-08
3.37407740774E-07,+8.11057287816E-08
3.37415741574E-07,+1.15525074015E-07
3.37423742374E-07,+1.44256732449E-07
3.37431743174E-07,+1.65914627144E-07
3.37439743974E-07,+1.79459481114E-07
