Stimulus(s),S21(dB)
6.62066206621E-08,-1.44213917283E+02
6.63066306631E-08,-1.44140526844E+02
6.64066406641E-08,-1.44252263370E+02
6.65066506651E-08,-1.44550964395E+02
6.66066606661E-08,-1.45034895103E+02
6.67066706671E-08,-1.45705227153E+02
6.68066806681E-08,-1.46572261992E+02
6.69066906691E-08,-1.47661651713E+02
6.70067006701E-08,-1.49019811589E+02
6.71067106711E-08,-1.50714834694E+02
6.72067206721E-08,-1.52814565977E+02
6.73067306731E-08,-1.55250216047E+02
6.74067406741E-08,-1.57281351149E+02
6.75067506751E-08,-1.57297945116E+02
6.76067606761E-08,-1.55597121544E+02
6.77067706771E-08,-1.53802087755E+02
6.78067806781E-08,-1.52509733941E+02
6.79067906791E-08,-1.51788453107E+02
6.80068006801E-08,-1.51614598563E+02
6.81068106811E-08,-1.51969784013E+02
6.82068206821E-08,-1.52847892857E+02
6.83068306831E-08,-1.54222727968E+02
6.84068406841E-08,-1.55934530149E+02
6.85068506851E-08,-1.57436547778E+02
6.86068606861E-08,-1.57881228353E+02
6.87068706871E-08,-1.57315075555E+02
6.88068806881E-08,-1.56683464476E+02
6.89068906891E-08,-1.56676313832E+02
6.90069006901E-08,-1.57735827475E+02
6.91069106911E-08,-1.60613916933E+02
6.92069206921E-08,-1.68383788338E+02
6.93069306931E-08,-1.67370066577E+02
6.94069406941E-08,-1.57767055422E+02
6.95069506951E-08,-1.52939727299E+02
6.96069606961E-08,-1.49802873023E+02
6.97069706971E-08,-1.47602112289E+02
6.98069806981E-08,-1.46036341125E+02
6.99069906991E-08,-1.44954332237E+02
7.00070007001E-08,-1.44268920426E+02
7.01070107011E-08,-1.43924201045E+02
7.02070207021E-08,-1.43879633757E+02
7.03070307031E-08,-1.44099823273E+02
7.04070407041E-08,-1.44545188844E+02
7.05070507051E-08,-1.45160892249E+02
7.06070607061E-08,-1.45863727421E+02
7.07070707071E-08,-1.46533089864E+02
7.08070807081E-08,-1.47023752415E+02
7.09070907091E-08,-1.47217440766E+02
7.10071007101E-08,-1.47086157216E+02
7.11071107111E-08,-1.46699720294E+02
7.12071207121E-08,-1.46170494773E+02
7.13071307131E-08,-1.45600382479E+02
7.14071407141E-08,-1.45064500500E+02
7.15071507151E-08,-1.44617119036E+02
7.16071607161E-08,-1.44301018311E+02
7.17071707171E-08,-1.44153594540E+02
7.18071807181E-08,-1.44209955754E+02
7.19071907191E-08,-1.44504470067E+02
7.20072007201E-08,-1.45071191830E+02
7.21072107211E-08,-1.45941478607E+02
7.22072207221E-08,-1.47132332603E+02
7.23072307231E-08,-1.48606432265E+02
7.24072407241E-08,-1.50163982190E+02
7.25072507251E-08,-1.51293568047E+02
7.26072607261E-08,-1.51426239580E+02
7.27072707271E-08,-1.50712681737E+02
7.28072807281E-08,-1.49810186472E+02
7.29072907291E-08,-1.49158420922E+02
7.30073007301E-08,-1.48930168322E+02
7.31073107311E-08,-1.49193961529E+02
7.32073207321E-08,-1.50006442438E+02
7.33073307331E-08,-1.51459442114E+02
7.34073407341E-08,-1.53728374339E+02
7.35073507351E-08,-1.57168023605E+02
7.36073607361E-08,-1.62447879141E+02
7.37073707371E-08,-1.67362926462E+02
7.38073807381E-08,-1.63685974562E+02
7.39073907391E-08,-1.60874702195E+02
7.40074007401E-08,-1.60182209241E+02
7.41074107411E-08,-1.61210746541E+02
7.42074207421E-08,-1.62984718168E+02
7.43074307431E-08,-1.60930308614E+02
7.44074407441E-08,-1.56224871381E+02
7.45074507451E-08,-1.52383198388E+02
7.46074607461E-08,-1.49549684390E+02
7.47074707471E-08,-1.47475550198E+02
7.48074807481E-08,-1.45988660737E+02
7.49074907491E-08,-1.44984625884E+02
7.50075007501E-08,-1.44400933419E+02
7.51075107511E-08,-1.44201601501E+02
7.52075207521E-08,-1.44368773599E+02
7.53075307531E-08,-1.44897732254E+02
7.54075407541E-08,-1.45792570883E+02
7.55075507551E-08,-1.47058500981E+02
7.56075607561E-08,-1.48681252241E+02
7.57075707571E-08,-1.50570639525E+02
7.58075807581E-08,-1.52441848136E+02
7.59075907591E-08,-1.53760958761E+02
7.60076007601E-08,-1.54191016200E+02
7.61076107611E-08,-1.54091574946E+02
7.62076207621E-08,-1.54041241820E+02
7.63076307631E-08,-1.54380789431E+02
7.64076407641E-08,-1.55265625940E+02
7.65076507651E-08,-1.56790054171E+02
7.66076607661E-08,-1.59036871453E+02
7.67076707671E-08,-1.62014216062E+02
7.68076807681E-08,-1.65256661590E+02
7.69076907691E-08,-1.67313093886E+02
7.70077007701E-08,-1.68130157237E+02
7.71077107711E-08,-1.70251308128E+02
7.72077207721E-08,-1.79268887247E+02
7.73077307731E-08,-1.72680342291E+02
7.74077407741E-08,-1.63231767709E+02
7.75077507751E-08,-1.58106594521E+02
7.76077607761E-08,-1.54624217068E+02
7.77077707771E-08,-1.52085104480E+02
7.78077807781E-08,-1.50189406166E+02
7.79077907791E-08,-1.48774197160E+02
7.80078007801E-08,-1.47735744610E+02
7.81078107811E-08,-1.46998935135E+02
7.82078207821E-08,-1.46503213466E+02
7.83078307831E-08,-1.46196144450E+02
7.84078407841E-08,-1.46031710082E+02
7.85078507851E-08,-1.45971984984E+02
7.86078607861E-08,-1.45990424617E+02
7.87078707871E-08,-1.46074009238E+02
7.88078807881E-08,-1.46221467982E+02
7.89078907891E-08,-1.46436458306E+02
7.90079007901E-08,-1.46716781117E+02
7.91079107911E-08,-1.47042225667E+02
7.92079207921E-08,-1.47365532943E+02
7.93079307931E-08,-1.47615175888E+02
7.94079407941E-08,-1.47720516040E+02
7.95079507951E-08,-1.47654494092E+02
7.96079607961E-08,-1.47460226808E+02
7.97079707971E-08,-1.47233961000E+02
7.98079807981E-08,-1.47084215759E+02
7.99079907991E-08,-1.47103306934E+02
8.00080008001E-08,-1.47360470252E+02
8.01080108011E-08,-1.47905524904E+02
8.02080208021E-08,-1.48770495994E+02
8.03080308031E-08,-1.49956643321E+02
8.04080408041E-08,-1.51384571886E+02
8.05080508051E-08,-1.52781664784E+02
8.06080608061E-08,-1.53623462528E+02
8.07080708071E-08,-1.53555057417E+02
8.08080808081E-08,-1.52903748069E+02
8.09080908091E-08,-1.52236494792E+02
8.10081008101E-08,-1.51889585902E+02
8.11081108111E-08,-1.52009187737E+02
8.12081208121E-08,-1.52681750634E+02
8.13081308131E-08,-1.54015036955E+02
8.14081408141E-08,-1.56211929974E+02
8.15081508151E-08,-1.59728894037E+02
8.16081608161E-08,-1.65804914054E+02
8.17081708171E-08,-1.72217550805E+02
8.18081808181E-08,-1.64991889569E+02
8.19081908191E-08,-1.61219607064E+02
8.20082008201E-08,-1.59664848982E+02
8.21082108211E-08,-1.59579421355E+02
8.22082208221E-08,-1.60924170011E+02
8.23082308231E-08,-1.64327381652E+02
8.24082408241E-08,-1.71973776167E+02
8.25082508251E-08,-1.67749639980E+02
8.26082608261E-08,-1.60725408814E+02
8.27082708271E-08,-1.56814969905E+02
8.28082808281E-08,-1.54341530562E+02
8.29082908291E-08,-1.52733070571E+02
8.30083008301E-08,-1.51733765121E+02
8.31083108311E-08,-1.51202010674E+02
8.32083208321E-08,-1.51042345496E+02
8.33083308331E-08,-1.51174934851E+02
8.34083408341E-08,-1.51518741818E+02
8.35083508351E-08,-1.51983024632E+02
8.36083608361E-08,-1.52467549979E+02
8.37083708371E-08,-1.52869258305E+02
8.38083808381E-08,-1.53084998225E+02
8.39083908391E-08,-1.53005696519E+02
8.40084008401E-08,-1.52530405851E+02
8.41084108411E-08,-1.51631044941E+02
8.42084208421E-08,-1.50407126418E+02
8.43084308431E-08,-1.49041245302E+02
8.44084408441E-08,-1.47706649409E+02
8.45084508451E-08,-1.46521552140E+02
8.46084608461E-08,-1.45553320036E+02
8.47084708471E-08,-1.44837538416E+02
8.48084808481E-08,-1.44393943257E+02
8.49084908491E-08,-1.44236548982E+02
8.50085008501E-08,-1.44379823305E+02
8.51085108511E-08,-1.44842941099E+02
8.52085208521E-08,-1.45653624441E+02
8.53085308531E-08,-1.46852823260E+02
8.54085408541E-08,-1.48501702798E+02
8.55085508551E-08,-1.50693208349E+02
8.56085608561E-08,-1.53571791930E+02
8.57085708571E-08,-1.57362391991E+02
8.58085808581E-08,-1.62348058794E+02
8.59085908591E-08,-1.68024262412E+02
8.60086008601E-08,-1.70024740041E+02
8.61086108611E-08,-1.67999492986E+02
8.62086208621E-08,-1.63973485288E+02
8.63086308631E-08,-1.59290299687E+02
8.64086408641E-08,-1.55260846378E+02
8.65086508651E-08,-1.52069691526E+02
8.66086608661E-08,-1.49590335422E+02
8.67086708671E-08,-1.47689534226E+02
8.68086808681E-08,-1.46268695675E+02
8.69086908691E-08,-1.45259049490E+02
8.70087008701E-08,-1.44612803551E+02
8.71087108711E-08,-1.44295999470E+02
8.72087208721E-08,-1.44282633509E+02
8.73087308731E-08,-1.44548478066E+02
8.74087408741E-08,-1.45062356219E+02
8.75087508751E-08,-1.45771864429E+02
8.76087608761E-08,-1.46581811697E+02
8.77087708771E-08,-1.47334817800E+02
8.78087808781E-08,-1.47832433511E+02
8.79087908791E-08,-1.47937467076E+02
8.80088008801E-08,-1.47680703586E+02
8.81088108811E-08,-1.47224800820E+02
8.82088208821E-08,-1.46739065174E+02
8.83088308831E-08,-1.46332649125E+02
8.84088408841E-08,-1.46057211452E+02
8.85088508851E-08,-1.45928570704E+02
8.86088608861E-08,-1.45942390383E+02
8.87088708871E-08,-1.46080131043E+02
8.88088808881E-08,-1.46306758259E+02
8.89088908891E-08,-1.46562759182E+02
8.90089008901E-08,-1.46757276366E+02
8.91089108911E-08,-1.46778359199E+02
8.92089208921E-08,-1.46536528800E+02
8.93089308931E-08,-1.46021993792E+02
8.94089408941E-08,-1.45316321300E+02
8.95089508951E-08,-1.44543561143E+02
8.96089608961E-08,-1.43815722925E+02
8.97089708971E-08,-1.43211058796E+02
8.98089808981E-08,-1.42777285893E+02
8.99089908991E-08,-1.42541858074E+02
9.00090009001E-08,-1.42520685752E+02
9.01090109011E-08,-1.42723669025E+02
9.02090209021E-08,-1.43157611240E+02
9.03090309031E-08,-1.43827167041E+02
9.04090409041E-08,-1.44733970528E+02
9.05090509051E-08,-1.45873368102E+02
9.06090609061E-08,-1.47227200391E+02
9.07090709071E-08,-1.48749964187E+02
9.08090809081E-08,-1.50346211915E+02
9.09090909091E-08,-1.51846287664E+02
9.10091009101E-08,-1.53015814286E+02
9.11091109111E-08,-1.53650478237E+02
9.12091209121E-08,-1.53708271449E+02
9.13091309131E-08,-1.53320502241E+02
9.14091409141E-08,-1.52684661577E+02
9.15091509151E-08,-1.51982559782E+02
9.16091609161E-08,-1.51358817906E+02
9.17091709171E-08,-1.50924524608E+02
9.18091809181E-08,-1.50767811770E+02
9.19091909191E-08,-1.50967999785E+02
9.20092009201E-08,-1.51613614767E+02
9.21092109211E-08,-1.52828130230E+02
9.22092209221E-08,-1.54812906166E+02
9.23092309231E-08,-1.57899889113E+02
9.24092409241E-08,-1.62049845360E+02
9.25092509251E-08,-1.62222081617E+02
9.26092609261E-08,-1.58005012729E+02
9.27092709271E-08,-1.54781329196E+02
9.28092809281E-08,-1.52707189720E+02
9.29092909291E-08,-1.51459086964E+02
9.30093009301E-08,-1.50849307378E+02
9.31093109311E-08,-1.50777021915E+02
9.32093209321E-08,-1.51181287483E+02
9.33093309331E-08,-1.51999629031E+02
9.34093409341E-08,-1.53102064487E+02
9.35093509351E-08,-1.54181652069E+02
9.36093609361E-08,-1.54738058276E+02
9.37093709371E-08,-1.54495299898E+02
9.38093809381E-08,-1.53780340071E+02
9.39093909391E-08,-1.53097436138E+02
9.40094009401E-08,-1.52749799802E+02
9.41094109411E-08,-1.52880430634E+02
9.42094209421E-08,-1.53587476773E+02
9.43094309431E-08,-1.55007516343E+02
9.44094409441E-08,-1.57419633346E+02
9.45094509451E-08,-1.61556788136E+02
9.46094609461E-08,-1.70669182395E+02
9.47094709471E-08,-1.71893562230E+02
9.48094809481E-08,-1.62715759287E+02
9.49094909491E-08,-1.59012914703E+02
9.50095009501E-08,-1.57124446157E+02
9.51095109511E-08,-1.56271885001E+02
9.52095209521E-08,-1.56161357457E+02
9.53095309531E-08,-1.56637196209E+02
9.54095409541E-08,-1.57557507189E+02
9.55095509551E-08,-1.58697947355E+02
9.56095609561E-08,-1.59704905179E+02
9.57095709571E-08,-1.60292189309E+02
9.58095809581E-08,-1.60605567622E+02
9.59095909591E-08,-1.61164750419E+02
9.60096009601E-08,-1.62599501677E+02
9.61096109611E-08,-1.65886030549E+02
9.62096209621E-08,-1.73444748191E+02
9.63096309631E-08,-1.68235507970E+02
9.64096409641E-08,-1.60933491676E+02
9.65096509651E-08,-1.56693298945E+02
9.66096609661E-08,-1.53877433978E+02
9.67096709671E-08,-1.51935623783E+02
9.68096809681E-08,-1.50628523086E+02
9.69096909691E-08,-1.49833777242E+02
9.70097009701E-08,-1.49481740320E+02
9.71097109711E-08,-1.49525819151E+02
9.72097209721E-08,-1.49919331441E+02
9.73097309731E-08,-1.50583029686E+02
9.74097409741E-08,-1.51352467322E+02
9.75097509751E-08,-1.51933919683E+02
9.76097609761E-08,-1.52005406335E+02
9.77097709771E-08,-1.51507707193E+02
9.78097809781E-08,-1.50707182330E+02
9.79097909791E-08,-1.49913144033E+02
9.80098009801E-08,-1.49306460559E+02
9.81098109811E-08,-1.48957083260E+02
9.82098209821E-08,-1.48875126798E+02
9.83098309831E-08,-1.49039453226E+02
9.84098409841E-08,-1.49407632645E+02
9.85098509851E-08,-1.49918705100E+02
9.86098609861E-08,-1.50499300784E+02
9.87098709871E-08,-1.51081781379E+02
9.88098809881E-08,-1.51632628290E+02
9.89098909891E-08,-1.52171485445E+02
9.90099009901E-08,-1.52759935612E+02
9.91099109911E-08,-1.53462182947E+02
9.92099209921E-08,-1.54290706666E+02
9.93099309931E-08,-1.55136365328E+02
9.94099409941E-08,-1.55711575102E+02
9.95099509951E-08,-1.55678191880E+02
9.96099609961E-08,-1.55017386665E+02
9.97099709971E-08,-1.54078482268E+02
9.98099809981E-08,-1.53219674750E+02
9.99099909991E-08,-1.52639215944E+02
1.00010001000E-07,-1.52421390760E+02
1.00110011001E-07,-1.52599588621E+02
1.00210021002E-07,-1.53185321135E+02
1.00310031003E-07,-1.54166744554E+02
1.00410041004E-07,-1.55470435435E+02
1.00510051005E-07,-1.56868518069E+02
1.00610061006E-07,-1.57905518643E+02
1.00710071007E-07,-1.58192440159E+02
1.00810081008E-07,-1.57933949732E+02
1.00910091009E-07,-1.57688303697E+02
1.01010101010E-07,-1.57872024594E+02
1.01110111011E-07,-1.58724519055E+02
1.01210121012E-07,-1.60382449817E+02
1.01310131013E-07,-1.62543502428E+02
1.01410141014E-07,-1.62973190414E+02
1.01510151015E-07,-1.60286125215E+02
1.01610161016E-07,-1.57249916129E+02
1.01710171017E-07,-1.54954440635E+02
1.01810181018E-07,-1.53401187090E+02
1.01910191019E-07,-1.52486611346E+02
1.02010201020E-07,-1.52147321662E+02
1.02110211021E-07,-1.52369693031E+02
1.02210221022E-07,-1.53194757891E+02
1.02310231023E-07,-1.54743742594E+02
1.02410241024E-07,-1.57301339069E+02
1.02510251025E-07,-1.61619305983E+02
1.02610261026E-07,-1.70429913419E+02
1.02710271027E-07,-1.68994252052E+02
1.02810281028E-07,-1.61852441037E+02
1.02910291029E-07,-1.58575297674E+02
1.03010301030E-07,-1.56955074733E+02
1.03110311031E-07,-1.56388428897E+02
1.03210321032E-07,-1.56680535883E+02
1.03310331033E-07,-1.57804696125E+02
1.03410341034E-07,-1.59804766792E+02
1.03510351035E-07,-1.62448595993E+02
1.03610361036E-07,-1.63737789473E+02
1.03710371037E-07,-1.61741091120E+02
1.03810381038E-07,-1.59144506407E+02
1.03910391039E-07,-1.57307714730E+02
1.04010401040E-07,-1.56292570741E+02
1.04110411041E-07,-1.56027138243E+02
1.04210421042E-07,-1.56503700452E+02
1.04310431043E-07,-1.57823536108E+02
1.04410441044E-07,-1.60293097409E+02
1.04510451045E-07,-1.64780386957E+02
1.04610461046E-07,-1.72945348990E+02
1.04710471047E-07,-1.67169374206E+02
1.04810481048E-07,-1.61383203345E+02
1.04910491049E-07,-1.58198751514E+02
1.05010501050E-07,-1.56292069231E+02
1.05110511051E-07,-1.55180776826E+02
1.05210521052E-07,-1.54642172669E+02
1.05310531053E-07,-1.54550778155E+02
1.05410541054E-07,-1.54819130004E+02
1.05510551055E-07,-1.55365440212E+02
1.05610561056E-07,-1.56081833626E+02
1.05710571057E-07,-1.56788828646E+02
1.05810581058E-07,-1.57191936190E+02
1.05910591059E-07,-1.56952020708E+02
1.06010601060E-07,-1.55955642989E+02
1.06110611061E-07,-1.54442365124E+02
1.06210621062E-07,-1.52755820627E+02
1.06310631063E-07,-1.51131647879E+02
1.06410641064E-07,-1.49688844539E+02
1.06510651065E-07,-1.48480494425E+02
1.06610661066E-07,-1.47529731438E+02
1.06710671067E-07,-1.46847903148E+02
1.06810681068E-07,-1.46443319075E+02
1.06910691069E-07,-1.46325936852E+02
1.07010701070E-07,-1.46510632836E+02
1.07110711071E-07,-1.47020524708E+02
1.07210721072E-07,-1.47891618451E+02
1.07310731073E-07,-1.49180708527E+02
1.07410741074E-07,-1.50980666137E+02
1.07510751075E-07,-1.53453889089E+02
1.07610761076E-07,-1.56916997647E+02
1.07710771077E-07,-1.62089077714E+02
1.07810781078E-07,-1.70040135398E+02
1.07910791079E-07,-1.68351531589E+02
1.08010801080E-07,-1.64043262960E+02
1.08110811081E-07,-1.62476824917E+02
1.08210821082E-07,-1.62614299781E+02
1.08310831083E-07,-1.63913023717E+02
1.08410841084E-07,-1.64847276300E+02
1.08510851085E-07,-1.62806096410E+02
1.08610861086E-07,-1.59462566236E+02
1.08710871087E-07,-1.56692774383E+02
1.08810881088E-07,-1.54701518534E+02
1.08910891089E-07,-1.53379242810E+02
1.09010901090E-07,-1.52628081666E+02
1.09110911091E-07,-1.52391829566E+02
1.09210921092E-07,-1.52651994708E+02
1.09310931093E-07,-1.53427182035E+02
1.09410941094E-07,-1.54783441438E+02
1.09510951095E-07,-1.56867805154E+02
1.09610961096E-07,-1.60009551181E+02
1.09710971097E-07,-1.65109494463E+02
1.09810981098E-07,-1.76060229887E+02
1.09910991099E-07,-1.71479936642E+02
1.10011001100E-07,-1.65133515828E+02
1.10111011101E-07,-1.62325232810E+02
1.10211021102E-07,-1.60943106240E+02
1.10311031103E-07,-1.60331596530E+02
1.10411041104E-07,-1.60145222635E+02
1.10511051105E-07,-1.60141228008E+02
1.10611061106E-07,-1.60168357021E+02
1.10711071107E-07,-1.60202948094E+02
1.10811081108E-07,-1.60328227776E+02
1.10911091109E-07,-1.60635167824E+02
1.11011101110E-07,-1.61078401936E+02
1.11111111111E-07,-1.61291695959E+02
1.11211121112E-07,-1.60637445946E+02
1.11311131113E-07,-1.58985416622E+02
1.11411141114E-07,-1.56951914000E+02
1.11511151115E-07,-1.55078641343E+02
1.11611161116E-07,-1.53581174409E+02
1.11711171117E-07,-1.52514860768E+02
1.11811181118E-07,-1.51890382434E+02
1.11911191119E-07,-1.51719096547E+02
1.12011201120E-07,-1.52033012033E+02
1.12111211121E-07,-1.52903152002E+02
1.12211221122E-07,-1.54473940570E+02
1.12311231123E-07,-1.57049038041E+02
1.12411241124E-07,-1.61324946609E+02
1.12511251125E-07,-1.67642822832E+02
1.12611261126E-07,-1.63946553309E+02
1.12711271127E-07,-1.58753932633E+02
1.12811281128E-07,-1.55735838011E+02
1.12911291129E-07,-1.53958296724E+02
1.13011301130E-07,-1.53008847668E+02
1.13111311131E-07,-1.52709086227E+02
1.13211321132E-07,-1.52988143298E+02
1.13311331133E-07,-1.53840824110E+02
1.13411341134E-07,-1.55319197573E+02
1.13511351135E-07,-1.57542313333E+02
1.13611361136E-07,-1.60694963107E+02
1.13711371137E-07,-1.64695248848E+02
1.13811381138E-07,-1.66896505032E+02
1.13911391139E-07,-1.64991173211E+02
1.14011401140E-07,-1.62988473560E+02
1.14111411141E-07,-1.62078665222E+02
1.14211421142E-07,-1.62121918820E+02
1.14311431143E-07,-1.62762499109E+02
1.14411441144E-07,-1.63170508953E+02
1.14511451145E-07,-1.62250940617E+02
1.14611461146E-07,-1.60263007182E+02
1.14711471147E-07,-1.58252103505E+02
1.14811481148E-07,-1.56699141655E+02
1.14911491149E-07,-1.55700306712E+02
1.15011501150E-07,-1.55256963542E+02
1.15111511151E-07,-1.55374064391E+02
1.15211521152E-07,-1.56093949317E+02
1.15311531153E-07,-1.57528396691E+02
1.15411541154E-07,-1.59934023696E+02
1.15511551155E-07,-1.63963883047E+02
1.15611561156E-07,-1.71790111921E+02
1.15711571157E-07,-1.72924469426E+02
1.15811581158E-07,-1.65367656376E+02
1.15911591159E-07,-1.61909882733E+02
1.16011601160E-07,-1.60216788529E+02
1.16111611161E-07,-1.59625288241E+02
1.16211621162E-07,-1.59925111577E+02
1.16311631163E-07,-1.61101146870E+02
1.16411641164E-07,-1.63282662612E+02
1.16511651165E-07,-1.66655855088E+02
1.16611661166E-07,-1.70013055987E+02
1.16711671167E-07,-1.68484948921E+02
1.16811681168E-07,-1.65261343843E+02
1.16911691169E-07,-1.63155723068E+02
1.17011701170E-07,-1.62108204176E+02
1.17111711171E-07,-1.61886107667E+02
1.17211721172E-07,-1.62286282594E+02
1.17311731173E-07,-1.62992047314E+02
1.17411741174E-07,-1.63409738617E+02
1.17511751175E-07,-1.62975698801E+02
1.17611761176E-07,-1.61900665907E+02
1.17711771177E-07,-1.60840383018E+02
1.17811781178E-07,-1.60219456552E+02
1.17911791179E-07,-1.60226838232E+02
1.18011801180E-07,-1.60958333680E+02
1.18111811181E-07,-1.62369088319E+02
1.18211821182E-07,-1.63624643519E+02
1.18311831183E-07,-1.62533459648E+02
